t_sec,cart_position_raw,cart_velocity_raw,pendulum_angle_raw,pendulum_velocity_raw,cart_position_norm,cart_velocity_norm,pendulum_angle_norm,pendulum_velocity_norm,cart_force,u_total,u_total_raw,is_saturated_global,delta_u_total,error_pendulum_angle,error_cart_position,delta_error_pendulum_angle,delta_error_cart_position,derivative_error_pendulum_angle,derivative_error_cart_position,integral_error_pendulum_angle,integral_error_cart_position,control_action_pendulum_angle,control_action_cart_position,delta_control_action_pendulum_angle,delta_control_action_cart_position,u_eff_pendulum_angle,u_eff_cart_position,delta_u_eff_pendulum_angle,delta_u_eff_cart_position,kp_pendulum_angle,kp_cart_position,ki_pendulum_angle,ki_cart_position,kd_pendulum_angle,kd_cart_position,global_reward_per_step,assigned_reward_per_step_pendulum_angle,assigned_reward_per_step_cart_position,episode_id
0.0,0.0,0.0,0.15700000000000003,0.0,0.0,0.0,0.14992360580595876,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.006121013553768408,-0.006120998694299859,-1.4859468548811263e-08,1583
0.001,2.9756665118233576e-07,0.0005951334015228973,0.15700047302018794,0.0009460396087513914,5.9513330263882835e-08,7.439167519041057e-05,0.1499240575059091,0.00023650990218793133,4.50520435446906,0.11263010886172652,0.11263010886172652,False,0.11263010886172652,0.14992360580595876,0.0,0.14992360580595876,0.0,0.0,0.0,0.00014992360580595875,0.0,0.11263010886172652,0.0,0.11263010886172652,0.0,0.11263010886172652,0.0,0.11263010886172652,0.0,0.75,1.25,1.25,1.0,0.75,1.25,-0.006121013553768408,-0.006120998694299859,-1.4859468548811263e-08,1583
0.002,1.1920645576823895e-06,0.001193863646238553,0.15700189031276457,0.0018885371794894537,2.384129114130218e-07,0.00014923295577973228,0.14992541091746037,0.0004721342948723617,4.523286462292596,0.1130821615573149,0.1130821615573149,False,0.0004520526955883869,0.1499240575059091,-5.9513330263882835e-08,4.5169995033234045e-07,-5.9513330263882835e-08,0.00045169995033234045,-5.9513330263882835e-05,0.00029984766331186784,-5.951333026388284e-11,0.11315662767132091,-7.446611400601366e-05,0.0005265188095943951,-7.446611400601366e-05,0.11315662767132091,-7.446611400601366e-05,0.0005265188095943951,-7.446611400601366e-05,0.75,1.25,1.25,1.0,0.75,1.25,-0.006121013553768408,-0.006120998694299859,-1.4859468548811263e-08,1583
0.003,2.6881377385860575e-06,0.0017982845734001573,0.157004247304128,0.002825432536299332,5.376275475921233e-07,0.00022478557167504576,0.14992766167315508,0.0007063581340749359,4.551896416153443,0.11379741040383609,0.11379741040383609,False,0.0007152488465211881,0.14992541091746037,-2.384129114130218e-07,1.3534115512747746e-06,-1.7889958114913895e-07,0.0013534115512747746,-0.00017889958114913895,0.0004497730742293282,-2.9792624167690466e-10,0.11402133319433802,-0.00022392279050193164,0.0008647055230171091,-0.000149456676495918,0.11402133319433802,-0.00022392279050193164,0.0008647055230171091,-0.000149456676495918,0.75,1.25,1.25,1.0,0.75,1.25,-0.006121013553768408,-0.006120998694299859,-1.4859468548811263e-08,1583
0.004,4.791460465286603e-06,0.002408363322751429,0.15700753841289883,0.003756767296981792,9.582920932338368e-07,0.0003010454153440367,0.14993080444318063,0.0009391918242454,4.580349911222603,0.11450874778056509,0.11450874778056509,False,0.0007113373767290015,0.14992766167315508,-5.376275475921233e-07,2.250755694710449e-06,-2.992146361791015e-07,0.002250755694710449,-0.0002992146361791015,0.0005997007359024833,-8.355537892690279e-10,0.11488343894577725,-0.00037469116521215626,0.0008621057514392322,-0.00015076837471022462,0.11488343894577725,-0.00037469116521215626,0.0008621057514392322,-0.00015076837471022462,0.75,1.25,1.25,1.0,0.75,1.25,-0.006121013553768408,-0.006120998694299859,-1.4859468548811263e-08,1583
0.005,7.507670235659502e-06,0.0030240592096845743,0.15701175810316625,0.004682590762208388,1.5015340470991845e-06,0.0003780074012105228,0.14993483394114415,0.0011706476905521956,4.608607597438765,0.11521518993596913,0.11521518993596913,False,0.0007064421554040384,0.14993080444318063,-9.582920932338368e-07,3.142770025554853e-06,-4.206645456417135e-07,0.003142770025554853,-0.0004206645456417135,0.0007496315403456639,-1.7938458825028647e-09,0.11574222027698369,-0.0005270303410145667,0.0008587813312064402,-0.00015233917580241042,0.11574222027698369,-0.0005270303410145667,0.0008587813312064402,-0.00015233917580241042,0.75,1.25,1.25,1.0,0.75,1.25,-0.006121013553768408,-0.006120998694299859,-1.4859468548811263e-08,1583
0.006,1.0842364016519138e-05,0.003645331855496404,0.1570169008881428,0.00560295187996171,2.1684728033211087e-06,0.00045566648193706705,0.1499397449275619,0.0014007379699905176,4.636670969643453,0.11591677424108633,0.11591677424108633,False,0.0007015843051172005,0.14993483394114415,-1.5015340470991845e-06,4.0294979635202566e-06,-5.432419538653477e-07,0.004029497963520257,-0.0005432419538653477,0.000899566374286808,-3.295379929602049e-09,0.11659770689635682,-0.0006809326552704882,0.0008554866193731248,-0.00015390231425592156,0.11659770689635682,-0.0006809326552704882,0.0008554866193731248,-0.00015390231425592156,0.75,1.25,1.25,1.0,0.75,1.25,-0.006121013553768408,-0.006120998694299859,-1.4859468548811263e-08,1583
0.007,1.4801098564333449e-05,0.0042721412160917505,0.157022961329794,0.006517899216719222,2.9602197129108276e-06,0.0005340176520114426,0.14994553220950535,0.0016294748041798535,4.664541666314701,0.11661354165786753,0.11661354165786753,False,0.0006967674167811938,0.1499397449275619,-2.1684728033211087e-06,4.910986417749896e-06,-6.669387562219242e-07,0.004910986417749896,-0.0006669387562219242,0.00104950611921437,-5.463852732923158e-09,0.11744993115800181,-0.0008363895001342896,0.000852224261644996,-0.0001554568448638013,0.11744993115800181,-0.0008363895001342896,0.000852224261644996,-0.0001554568448638013,0.75,1.25,1.25,1.0,0.75,1.25,-0.006121013553768408,-0.006120998694299859,-1.4859468548811263e-08,1583
0.008,1.9389390757209908e-05,0.004904447579361723,0.1570299340384671,0.007427480961223651,3.87787815148144e-06,0.0006130559474202268,0.14995219064024745,0.0018568702403058968,4.692221313731762,0.11730553284329406,0.11730553284329406,False,0.0006919911854265381,0.14994553220950535,-2.9602197129108276e-06,5.787281943447908e-06,-7.917469095897189e-07,0.005787281943447908,-0.0007917469095897189,0.0011994516514238752,-8.424072445833985e-09,0.11829892517899479,-0.0009933923357007331,0.0008489940209929769,-0.00015700283556644356,0.11829892517899479,-0.0009933923357007331,0.0008489940209929769,-0.00015700283556644356,0.75,1.25,1.25,1.0,0.75,1.25,-0.006121013553768408,-0.006120998694299859,-1.4859468548811263e-08,1583
0.009000000000000001,2.4612717927033958e-05,0.005542211562853018,0.1570378136725057,0.008331744926079057,4.922543585417216e-06,0.000692776445356591,0.14995971511889383,0.002082936231519783,4.719711525659542,0.11799278814148856,0.11799278814148856,False,0.0006872552981944946,0.14995219064024745,-3.87787815148144e-06,6.658430742101373e-06,-9.176584385706121e-07,0.006658430742101373,-0.0009176584385706121,0.0013494038420641225,-1.2301950597315426e-08,0.11914472083934177,-0.0011519326978532143,0.0008457956603469818,-0.00015854036215248116,0.11914472083934177,-0.0011519326978532143,0.0008457956603469818,-0.00015854036215248116,0.75,1.25,1.25,1.0,0.75,1.25,-0.006121013553768408,-0.006120998694299859,-1.4859468548811263e-08,1583
0.010000000000000002,3.0476518187083904e-05,0.006185394111066566,0.1570465949378801,0.009230738551273421,6.095303637376759e-06,0.0007731742638832362,0.14996810059003063,0.0023076846378182747,4.747013902961577,0.11867534757403944,0.11867534757403944,False,0.0006825594325508832,0.14995971511889383,-4.922543585417216e-06,7.524478646381283e-06,-1.0446654339357764e-06,0.007524478646381283,-0.0010446654339357764,0.0014993635571830164,-1.7224494182732642e-08,0.11998734977043511,-0.0013120021963956747,0.0008426289310933394,-0.00016006949854246045,0.11998734977043511,-0.0013120021963956747,0.0008426289310933394,-0.00016006949854246045,0.75,1.25,1.25,1.0,0.75,1.25,-0.006121013553768408,-0.006120998694299859,-1.4859468548811263e-08,1583
